Time,GSR
1981039,754
1981049,767
1981059,751
1981069,768
1981079,754
1981089,767
1981100,757
1981110,766
1981120,757
1981130,766
1981140,759
1981150,766
1981160,757
1981170,766
1981180,759
1981190,766
1981200,757
1981210,766
1981220,759
1981230,767
1981240,757
1981250,766
1981260,759
1981271,765
1981281,760
1981291,764
1981301,762
1981312,763
1981321,760
1981340,760
1981343,766
1981352,761
1981362,762
1981372,762
1981382,763
1981392,761
1981402,762
1981412,762
1981422,763
1981432,761
1981442,762
1981452,762
1981462,763
1981472,761
1981483,763
1981492,762
1981502,763
1981512,761
1981522,763
1981532,762
1981542,763
1981552,761
1981562,763
1981572,762
1981582,763
1981592,762
1981602,763
1981612,763
1981622,763
1981632,761
1981642,763
1981652,760
1981662,763
1981672,761
1981682,763
1981692,760
1981702,762
1981712,762
1981722,763
1981732,761
1981742,762
1981752,762
1981762,763
1981772,761
1981783,764
1981793,761
1981803,763
1981813,760
1981824,764
1981833,760
1981843,763
1981853,760
1981863,764
1981873,761
1981883,763
1981893,760
1981903,764
1981913,761
1981923,763
1981933,761
1981943,764
1981953,761
1981963,764
1981973,760
1981983,764
1981993,760
1982003,764
1982022,762
1982025,766
1982034,760
1982044,764
1982054,759
1982064,764
1982074,759
1982084,764
1982094,760
1982104,764
1982114,760
1982124,764
1982134,759
1982144,764
1982154,760
1982164,765
1982174,759
1982184,764
1982194,760
1982204,765
1982214,759
1982224,764
1982234,760
1982244,765
1982254,759
1982264,764
1982274,760
1982284,764
1982295,759
1982305,765
1982315,759
1982325,768
1982336,753
1982345,765
1982355,759
1982365,768
1982375,753
1982385,765
1982395,759
1982405,767
1982415,754
1982425,765
1982435,759
1982445,766
1982455,756
1982465,765
1982475,759
1982485,765
1982495,757
1982505,773
1982515,759
1982525,765
1982535,757
1982545,772
1982555,759
1982565,765
1982575,758
1982585,772
1982595,759
1982605,765
1982615,759
1982625,771
1982636,749
1982646,773
1982656,744
1982666,772
1982676,746
1982686,773
1982705,771
1982708,768
1982717,749
1982727,769
1982737,747
1982747,769
1982757,749
1982767,769
1982777,747
1982787,769
1982797,749
1982807,769
1982817,747
1982827,769
1982837,748
1982848,768
1982857,747
1982867,769
1982877,748
1982887,768
1982897,747
1982907,769
1982917,747
1982927,768
1982937,747
1982947,769
1982957,748
1982967,768
1982977,747
1982987,769
1982997,748
1983007,769
1983017,750
1983027,769
1983037,747
1983047,768
1983057,750
1983067,769
1983077,747
1983087,769
1983097,750
1983107,769
1983117,747
1983127,769
1983137,750
1983148,768
1983158,752
1983168,767
1983178,756
1983188,765
1983198,752
1983208,767
1983218,756
1983228,765
1983238,752
1983248,767
1983258,755
1983268,765
1983278,751
1983288,767
1983298,755
1983308,766
1983319,757
1983329,766
1983339,758
1983349,765
1983360,760
1983369,766
1983379,758
1983389,765
1983399,760
1983418,756
1983421,763
1983430,763
1983440,762
1983450,764
1983460,761
1983470,763
1983480,762
1983490,764
1983500,761
1983510,763
1983520,762
1983531,762
1983540,761
1983550,763
1983560,762
1983570,762
1983580,761
1983590,763
1983600,762
1983610,762
1983620,760
1983630,764
1983640,762
1983650,763
1983660,760
1983670,764
1983680,762
1983690,763
1983700,762
1983710,764
1983720,761
1983730,763
1983740,762
1983750,764
1983760,761
1983770,763
1983780,762
1983790,764
1983800,761
1983810,763
1983820,762
1983831,762
1983841,762
1983851,761
1983861,763
1983872,760
1983881,762
1983891,761
1983901,763
1983911,760
1983921,762
1983931,761
1983941,763
1983951,760
1983961,762
1983971,761
1983981,763
1983991,760
1984001,762
1984011,761
1984021,763
1984031,760
1984041,763
1984051,761
1984061,763
1984071,760
1984081,763
1984091,761
1984101,763
1984111,760
1984121,763
1984140,762
1984143,764
1984152,760
1984162,763
1984172,761
1984182,763
1984192,760
1984202,763
1984212,759
1984222,763
1984232,760
1984242,763
1984252,760
1984262,763
1984272,760
1984282,763
1984292,760
1984302,763
1984312,760
1984322,763
1984332,760
1984343,764
1984353,759
1984363,764
1984373,759
1984384,765
1984393,759
1984403,764
1984413,759
1984423,764
1984433,759
1984443,764
1984453,759
1984463,764
1984473,760
1984483,764
1984493,759
1984503,764
1984513,759
1984523,764
1984533,759
1984543,764
1984553,759
1984563,764
1984573,759
1984583,764
1984593,759
1984603,764
1984613,759
1984623,764
1984633,759
1984643,764
1984653,759
1984663,764
1984673,759
1984684,765
1984694,759
1984704,768
1984714,752
1984724,774
1984734,759
1984744,768
1984754,753
1984764,773
1984774,759
1984784,767
1984794,755
1984814,748
1984817,751
1984826,769
1984836,747
1984846,768
1984856,746
1984866,769
1984876,747
1984886,768
1984897,750
1984907,768
1984917,753
1984927,767
1984937,756
1984947,768
1984957,753
1984967,767
1984977,756
1984987,768
1984997,752
1985007,767
1985017,756
1985027,768
1985037,752
1985047,767
1985057,756
1985068,766
1985078,757
1985088,766
1985098,758
1985108,765
1985118,757
1985128,766
1985138,758
1985148,764
1985158,757
1985168,766
1985178,758
1985188,765
1985198,757
1985208,766
1985218,758
1985228,765
1985239,760
1985249,764
1985259,761
1985269,763
1985280,762
1985289,764
1985299,761
1985309,763
1985319,762
1985329,764
1985339,761
1985349,763
1985359,762
1985369,764
1985379,761
1985389,763
1985399,762
1985409,764
1985419,761
1985429,763
1985439,762
1985449,762
1985459,761
1985469,763
1985488,762
1985491,762
1985500,762
1985510,761
1985520,763
1985530,760
1985540,762
1985550,761
1985560,763
1985570,760
1985580,762
1985590,761
1985600,763
1985610,760
1985620,763
1985630,761
1985640,763
1985650,760
1985660,763
1985670,761
1985680,763
1985690,760
1985700,763
1985710,761
1985720,763
1985730,760
1985740,763
1985751,760
1985761,763
1985771,760
1985781,763
1985792,759
1985801,763
1985811,761
1985821,763
1985831,759
1985841,763
1985851,760
1985861,763
1985871,760
1985881,763
1985891,760
1985901,763
1985911,760
1985921,763
1985931,761
1985941,763
1985951,760
1985961,763
1985971,760
1985981,763
1985991,760
1986001,763
1986011,761
1986021,763
1986031,760
1986041,763
1986051,761
1986061,763
1986071,760
1986081,763
1986092,760
1986102,764
1986112,759
1986122,764
1986132,759
1986142,764
1986152,760
1986162,764
1986172,759
1986191,759
1986194,745
1986203,767
1986213,754
1986223,765
1986233,759
1986243,766
1986253,755
1986263,765
1986273,759
1986283,765
1986293,755
1986304,773
1986313,759
1986323,765
1986333,757
1986343,772
1986353,759
1986363,764
1986373,758
1986383,771
1986393,759
1986403,764
1986413,759
1986423,771
1986433,759
1986443,764
1986453,759
1986463,771
1986473,749
1986483,764
1986493,759
1986503,770
1986513,750
1986523,764
1986533,759
1986543,769
1986553,751
1986563,764
1986573,759
1986583,769
1986593,752
1986604,773
1986614,744
1986624,772
1986634,745
1986644,769
1986654,745
1986664,772
1986674,744
1986684,769
1986694,745
1986704,772
1986714,744
1986724,769
1986734,745
1986744,772
1986754,744
1986764,769
1986775,747
1986785,769
1986795,747
1986805,768
1986816,750
1986825,769
1986835,747
1986845,769
1986855,750
1986865,769
1986875,747
1986885,769
1986905,768
1986908,765
1986917,757
1986927,765
1986937,758
1986947,766
1986957,757
1986967,765
1986977,758
1986988,765
1986998,760
1987008,764
1987018,762
1987028,763
1987038,760
1987048,764
1987058,761
1987068,763
1987078,760
1987088,764
1987098,761
1987108,763
1987118,760
1987128,764
1987138,761
1987148,763
1987159,762
1987169,762
1987179,762
1987189,761
1987200,763
1987209,762
1987219,762
1987229,761
1987239,763
1987249,762
1987259,762
1987269,761
1987279,763
1987289,762
1987299,762
1987309,761
1987319,763
1987329,762
1987339,762
1987349,761
1987359,763
1987369,760
1987379,762
1987389,761
1987399,763
1987409,760
1987419,762
1987429,761
1987439,763
1987449,760
1987459,762
1987469,761
1987479,763
1987489,761
1987500,763
1987510,761
1987520,763
1987530,760
1987540,763
1987550,761
1987560,763
1987570,760
1987580,763
1987599,762
1987602,765
1987611,759
1987621,764
1987631,760
1987641,764
1987651,759
1987661,763
1987671,760
1987681,764
1987691,760
1987701,764
1987712,759
1987721,764
1987731,760
1987741,764
1987751,759
1987761,764
1987771,760
1987781,764
1987791,759
1987801,764
1987811,760
1987821,764
1987831,759
1987841,764
1987851,759
1987861,764
1987871,759
1987881,764
1987891,760
1987901,764
1987911,759
1987921,764
1987931,760
1987941,764
1987951,759
1987961,764
1987971,760
1987981,764
1987991,759
1988001,764
1988012,759
1988022,765
1988032,759
1988042,768
1988052,753
1988062,765
1988072,759
1988082,767
1988092,754
1988102,765
1988112,759
1988122,767
1988132,755
1988142,765
1988152,759
1988162,766
1988172,756
1988183,772
1988193,746
1988203,773
1988213,744
1988224,770
1988233,747
1988243,773
1988253,744
1988273,745
1988276,757
1988285,768
1988295,753
1988305,767
1988315,750
1988325,768
1988335,752
1988345,767
1988355,749
1988365,768
1988375,752
1988385,767
1988396,756
1988406,766
1988416,757
1988426,766
1988436,758
1988446,766
1988456,757
1988466,766
1988476,758
1988486,766
1988496,757
1988506,766
1988516,758
1988526,766
1988536,757
1988546,766
1988556,757
1988567,765
1988577,760
1988587,764
1988597,761
1988608,763
1988617,760
1988627,764
1988637,761
1988647,763
1988657,760
1988667,764
1988677,761
1988687,763
1988697,760
1988707,765
1988717,760
1988727,763
1988737,759
1988747,765
1988757,761
1988767,764
1988777,762
1988787,765
1988797,760
1988807,764
1988817,762
1988827,765
1988837,761
1988847,764
1988857,762
1988867,765
1988877,760
1988887,764
1988897,762
1988908,763
1988918,762
1988928,762
1988938,763
1988958,762
1988961,765
1988970,760
1988980,764
1988990,759
1989000,763
1989010,760
1989020,764
1989030,759
1989040,763
1989050,760
1989060,764
1989070,759
1989080,763
1989090,760
1989100,764
1989110,760
1989121,764
1989131,759
1989141,765
1989151,759
1989161,765
1989171,759
1989181,765
1989191,759
1989201,765
1989211,759
1989221,765
1989231,759
1989241,765
1989251,759
1989261,765
1989271,759
1989281,765
1989292,759
1989302,771
1989312,749
1989322,773
1989332,744
1989342,771
1989352,750
1989362,773
1989372,744
1989382,770
1989392,751
1989402,773
1989412,744
1989422,769
1989432,751
1989442,773
1989452,745
1989463,772
1989473,745
1989483,769
1989493,747
1989504,769
1989513,745
1989523,769
1989533,747
1989543,769
1989553,745
1989563,769
1989573,747
1989583,769
1989593,744
1989603,770
1989613,747
1989623,769
1989633,744
1989652,746
1989655,756
1989664,768
1989675,754
1989684,769
1989694,750
1989704,768
1989714,753
1989724,769
1989734,750
1989744,768
1989754,753
1989764,769
1989774,750
1989784,768
1989794,753
1989804,769
1989814,749
1989824,768
1989834,752
1989844,767
1989854,749
1989864,768
1989874,752
1989884,767
1989894,749
1989904,768
1989914,752
1989924,768
1989934,749
1989944,768
1989954,752
1989964,768
1989975,755
1989985,766
1989995,757
1990005,766
1990016,758
1990025,766
1990035,757
1990045,766
1990055,758
1990065,766
1990075,757
1990085,766
1990095,758
1990105,767
1990115,757
1990125,766
1990135,758
1990145,766
1990155,757
1990165,766
1990175,758
1990185,766
1990195,757
1990205,766
1990215,758
1990225,766
1990235,757
1990245,766
1990255,758
1990265,766
1990275,757
1990285,766
1990295,758
1990305,766
1990316,759
1990326,765
1990336,761
1990355,760
1990359,763
1990367,763
1990377,762
1990387,761
1990397,763
1990407,763
1990417,762
1990427,761
1990437,763
1990447,763
1990457,762
1990467,761
1990477,763
1990487,763
1990497,762
1990507,761
1990517,763
1990528,761
1990537,762
1990547,762
1990557,763
1990567,761
1990577,762
1990587,762
1990597,763
1990607,761
1990617,762
1990627,762
1990637,762
1990647,761
1990657,762
1990667,762
1990677,762
1990687,761
1990697,763
1990707,762
1990717,763
1990727,761
1990737,763
1990747,762
1990757,762
1990767,761
1990777,763
1990787,762
1990797,762
1990807,761
1990817,763
1990828,760
1990838,763
1990848,761
1990858,763
1990868,760
1990878,764
1990888,761
1990898,763
1990908,760
1990918,764
1990928,761
1990938,763
1990948,760
1990958,764
1990968,761
1990978,764
1990988,760
1990999,764
1991009,760
1991028,759
1991031,746
1991041,767
1991051,755
1991061,773
1991071,746
1991081,773
1991091,755
1991101,773
1991111,746
1991121,773
1991131,757
1991141,772
1991151,747
1991161,773
1991171,758
1991181,772
1991191,748
1991201,773
1991212,744
1991222,771
1991232,747
1991242,769
1991252,747
1991262,771
1991272,747
1991282,769
1991292,747
1991302,772
1991312,747
1991322,769
1991332,747
1991342,772
1991352,746
1991362,769
1991372,747
1991383,769
1991393,749
1991403,768
1991413,752
1991424,768
1991433,749
1991443,768
1991453,752
1991463,768
1991473,749
1991483,768
1991493,751
1991503,768
1991513,749
1991523,768
1991533,751
1991543,768
1991553,748
1991563,768
1991573,751
1991583,768
1991593,754
1991603,769
1991613,751
1991623,768
1991633,754
1991643,769
1991653,751
1991663,768
1991673,753
1991683,769
1991702,768
1991705,765
1991714,758
1991724,767
1991734,757
1991744,767
1991754,758
1991764,765
1991774,757
1991784,766
1991794,758
1991804,766
1991814,756
1991824,766
1991834,757
1991844,766
1991854,756
1991864,766
1991874,758
1991884,766
1991895,758
1991905,765
1991915,761
1991925,764
1991936,761
1991945,765
1991955,760
1991965,764
1991975,761
1991985,766
1991995,760
1992005,764
1992015,761
1992025,766
1992035,760
1992045,764
1992055,761
1992065,765
1992075,760
1992085,764
1992095,761
1992105,763
1992115,760
1992125,765
1992135,761
1992145,763
1992155,760
1992165,765
1992175,761
1992185,764
1992195,759
1992205,765
1992215,761
1992225,764
1992236,762
1992246,763
1992256,762
1992266,762
1992276,763
1992286,763
1992296,762
1992306,762
1992316,764
1992326,763
1992336,762
1992346,762
1992356,763
1992366,763
1992385,761
1992388,761
1992397,764
1992407,761
1992417,763
1992427,761
1992437,763
1992448,761
1992457,763
1992467,760
1992477,763
1992487,760
1992497,763
1992507,760
1992517,763
1992527,761
1992537,763
1992547,760
1992557,763
1992567,761
1992577,763
1992587,760
1992597,763
1992607,761
1992617,763
1992627,760
1992637,763
1992647,761
1992657,763
1992667,760
1992677,764
1992687,761
1992697,763
1992707,760
1992717,764
1992727,761
1992737,763
1992748,760
1992758,764
1992768,760
1992778,764
1992788,760
1992798,764
1992808,760
1992818,764
1992828,759
1992838,764
1992848,760
1992858,764
1992868,759
1992878,764
1992888,760
1992898,764
1992908,759
1992919,765
1992929,759
1992939,765
1992949,759
1992960,768
1992969,759
1992979,765
1992989,759
1992999,767
1993009,759
1993019,765
1993029,759
1993039,767
1993049,760
1993059,765
1993078,764
1993081,770
1993090,757
1993100,773
1993110,747
1993120,773
1993131,744
1993140,772
1993150,747
1993160,773
1993170,744
1993180,772
1993190,747
1993200,773
1993210,744
1993220,771
1993230,748
1993240,774
1993250,744
1993260,771
1993270,749
1993280,774
1993290,745
1993300,771
1993310,750
1993320,773
1993330,745
1993340,772
1993350,751
1993360,773
1993370,745
1993380,772
1993390,752
1993400,773
1993410,745
1993420,772
1993431,745
1993441,769
1993451,747
1993461,769
1993472,749
1993481,769
1993491,747
1993501,769
1993511,748
1993521,770
1993531,747
1993541,769
1993551,748
1993561,770
1993571,747
1993581,769
1993591,748
1993601,770
1993611,747
1993621,769
1993631,748
1993641,768
1993651,748
1993661,769
1993671,748
1993681,769
1993691,748
1993701,770
1993711,748
1993721,769
1993731,747
1993741,769
1993760,768
1993763,767
1993772,750
1993782,768
1993792,753
1993802,767
1993812,757
1993822,768
1993832,753
1993842,767
1993852,757
1993862,768
1993872,752
1993882,767
1993892,756
1993902,768
1993912,752
1993922,767
1993932,756
1993943,766
1993953,757
1993963,766
1993973,758
1993984,765
1993993,757
1994003,766
1994013,758
1994023,765
1994033,758
1994043,766
1994053,758
1994063,766
1994073,758
1994083,766
1994093,758
1994103,766
1994113,757
1994123,766
1994133,758
1994143,766
1994153,760
1994163,766
1994173,758
1994183,766
1994193,759
1994203,766
1994213,758
1994223,766
1994233,759
1994243,766
1994253,758
1994263,766
1994273,759
1994284,765
1994294,761
1994304,764
1994314,762
1994324,762
1994334,761
1994344,764
1994354,762
1994364,763
1994374,761
1994384,764
1994394,762
1994404,763
1994414,761
1994424,764
1994434,762
1994444,763
1994464,762
1994467,761
1994476,763
1994486,760
1994497,764
1994507,760
1994517,764
1994527,760
1994537,764
1994547,760
1994557,764
1994567,759
1994577,764
1994587,760
1994597,764
1994607,760
1994617,764
1994627,760
1994637,764
1994647,760
1994657,764
1994668,759
1994678,765
1994688,759
1994698,765
1994708,758
1994718,765
1994728,759
1994738,765
1994748,759
1994758,765
1994768,759
1994778,765
1994788,759
1994798,765
1994808,759
1994818,765
1994828,759
1994839,771
1994849,750
1994859,773
1994869,744
1994880,772
1994889,750
1994899,773
1994909,744
1994919,772
1994929,751
1994939,773
1994949,744
1994959,772
1994969,752
1994979,773
1994989,745
1994999,772
1995009,753
1995019,773
1995029,745
1995039,772
1995049,745
1995059,773
1995069,745
1995079,773
1995089,745
1995099,773
1995109,746
1995119,773
1995129,744
1995139,773
1995149,746
1995159,773
1995169,744
1995180,770
1995190,747
1995209,746
1995212,759
1995222,766
1995231,751
1995241,768
1995251,754
1995261,766
1995271,751
1995281,768
1995291,753
1995301,766
1995311,751
1995321,768
1995331,753
1995341,767
1995351,750
1995361,768
1995371,752
1995381,767
1995392,756
1995401,768
1995411,752
1995421,767
1995431,756
1995441,768
1995451,752
1995461,767
1995471,756
1995481,768
1995491,752
1995501,767
1995511,755
1995521,768
1995531,752
1995541,767
1995551,755
1995561,766
1995571,751
1995581,767
1995591,755
1995601,766
1995611,751
1995621,767
1995631,754
1995641,766
1995651,751
1995661,768
1995671,754
1995681,766
1995692,757
1995702,766
1995712,757
1995722,765
1995732,759
1995742,766
1995752,757
1995762,766
1995772,759
1995782,766
1995792,757
1995802,766
1995812,759
1995822,766
1995832,757
1995842,766
1995852,759
1995863,765
1995873,761
1995883,764
1995893,762
1995904,763
1995913,760
1995923,764
1995942,762
1995945,760
1995954,763
1995964,762
1995974,763
1995984,760
1995994,762
1996004,761
1996014,763
1996024,760
1996034,762
1996044,762
1996054,763
1996064,760
1996075,763
1996084,762
1996094,763
1996104,761
1996114,763
1996124,762
1996134,763
1996144,761
1996154,763
1996164,762
1996174,763
1996184,761
1996194,763
1996204,762
1996214,763
1996224,761
1996234,763
1996244,760
1996254,763
1996264,761
1996274,764
1996284,760
1996294,762
1996304,761
1996314,763
1996324,760
1996334,762
1996344,761
1996354,763
1996364,760
1996375,763
1996385,761
1996395,763
1996405,760
1996416,764
1996425,761
1996435,763
1996445,760
1996455,764
1996465,761
1996475,763
1996485,760
1996495,764
1996505,761
1996515,763
1996525,760
1996535,764
1996545,761
1996555,763
1996565,760
1996575,764
1996585,760
1996595,763
1996614,762
1996617,768
1996626,759
1996636,764
1996646,759
1996656,764
1996666,759
1996676,764
1996686,759
1996696,764
1996706,759
1996716,764
1996726,759
1996736,764
1996746,759
1996756,765
1996766,759
1996776,764
1996786,759
1996796,765
1996806,759
1996816,764
1996826,759
1996836,765
1996846,759
1996856,764
1996866,760
1996876,765
1996887,759
1996897,765
1996907,759
1996917,772
1996928,748
1996937,765
1996947,759
1996957,771
1996967,749
1996977,765
1996987,759
1996997,771
1997007,749
1997017,765
1997027,759
1997037,771
1997047,750
1997057,765
1997067,759
1997077,770
1997087,751
1997097,774
1997107,759
1997117,769
1997127,752
1997137,774
1997147,759
1997157,769
1997167,753
1997177,774
1997187,759
1997197,768
1997207,753
1997217,774
1997228,746
1997238,774
1997248,744
1997258,771
1997268,747
1997278,774
1997288,744
1997298,771
1997308,747
1997327,744
1997330,754
1997339,768
1997349,751
1997359,770
1997369,748
1997379,768
1997389,751
1997399,770
1997409,748
1997419,768
1997429,751
1997440,767
1997449,747
1997459,768
1997469,750
1997479,768
1997489,747
1997499,768
1997509,750
1997519,768
1997529,747
1997539,769
1997549,750
1997559,768
1997569,747
1997579,768
1997589,750
1997599,768
1997609,752
1997619,768
1997629,750
1997639,768
1997649,752
1997659,769
1997669,749
1997679,768
1997689,752
1997699,769
1997709,749
1997719,768
1997729,752
1997740,767
1997750,755
1997760,766
1997770,757
1997780,766
1997790,755
1997800,766
1997810,757
1997820,765
1997830,755
1997840,766
1997850,757
1997860,766
1997870,754
1997880,766
1997890,757
1997900,766
1997911,758
1997921,766
1997931,760
1997941,764
1997952,761
1997961,766
1997971,759
1997981,764
1997991,761
1998001,766
1998011,759
1998030,760
1998033,763
1998042,764
1998052,762
1998062,763
1998072,762
1998082,764
1998092,762
1998102,762
1998112,762
1998123,762
1998132,762
1998142,763
1998152,762
1998162,761
1998172,762
1998182,763
1998192,762
1998202,762
1998212,762
1998222,763
1998232,762
1998242,762
1998252,762
1998262,763
1998272,762
1998282,762
1998292,763
1998302,763
1998312,762
1998322,762
1998332,763
1998342,763
1998352,762
1998362,762
1998372,763
1998382,763
1998392,762
1998402,762
1998412,763
1998423,761
1998433,763
1998443,761
1998453,764
1998464,760
1998473,763
1998483,760
1998493,763
1998503,760
1998513,763
1998523,760
1998533,764
1998543,760
1998553,763
1998563,761
1998573,764
1998583,761
1998593,763
1998603,761
1998613,764
1998623,761
1998633,763
1998643,761
1998653,764
1998663,761
1998673,764
1998683,761
1998693,764
1998703,761
1998723,759
1998726,759
1998735,765
1998745,759
1998755,765
1998765,760
1998775,764
1998785,759
1998795,765
1998806,759
1998815,764
1998825,759
1998835,765
1998845,759
1998855,764
1998865,760
1998875,765
1998885,759
1998895,764
1998905,759
1998915,765
1998925,759
1998935,764
1998945,760
1998955,765
1998965,759
1998976,765
1998985,760
1998995,765
1999005,759
1999015,765
1999025,760
1999035,765
1999045,759
1999055,765
1999065,760
1999075,765
1999085,759
1999095,765
1999105,760
1999115,765
1999125,759
1999135,765
1999145,759
1999155,765
1999165,759
1999175,765
1999185,759
1999195,765
1999205,759
1999215,765
1999225,759
1999235,765
1999245,759
1999255,765
1999265,759
1999276,770
1999286,752
1999296,774
1999306,745
1999316,773
1999326,752
1999336,774
1999346,745
1999356,774
1999366,753
1999376,774
1999395,773
1999398,767
1999407,745
1999417,770
1999427,748
1999437,769
1999447,745
1999457,770
1999467,748
1999477,769
1999488,748
1999497,771
1999507,748
1999517,770
1999527,749
1999537,771
1999547,748
1999557,770
1999567,748
1999577,771
1999587,748
1999597,770
1999607,748
1999617,772
1999627,748
1999637,770
1999647,748
1999657,769
1999667,748
1999677,770
1999687,748
1999697,768
1999707,747
1999717,770
1999727,747
1999737,768
1999747,747
1999757,770
1999767,747
1999777,769
1999788,750
1999798,768
1999808,752
1999818,767
1999828,756
1999838,768
1999848,752
1999858,767
1999868,756
1999878,768
1999888,752
1999898,767
1999908,755
1999918,768
1999928,752
1999938,767
1999948,755
1999959,766
1999969,758
1999979,765
1999989,758
2000000,765
2000009,758
2000019,766
2000029,758
2000039,766
2000058,765
2000061,762
2000070,762
2000080,763
2000090,760
2000100,764
2000110,761
2000120,764
2000130,760
2000140,764
2000150,761
2000160,764
2000171,762
2000180,764
2000190,761
2000200,764
2000210,762
2000220,764
2000230,761
2000240,764
2000250,762
2000260,764
2000270,761
2000280,764
2000290,762
2000300,764
2000310,761
2000320,764
2000330,762
2000340,763
2000350,761
2000360,764
2000370,762
2000380,763
2000390,760
2000400,764
2000410,762
2000420,763
2000430,760
2000440,764
2000450,762
2000460,763
2000471,762
2000481,762
2000491,763
2000501,761
2000512,763
2000521,762
2000531,763
2000541,761
2000551,764
2000561,762
2000571,763
2000581,761
2000591,764
2000601,762
2000611,763
2000621,761
2000631,764
2000641,762
2000651,763
2000661,761
2000671,764
2000681,760
2000691,763
2000701,761
2000720,760
2000723,760
2000732,764
2000742,761
2000752,763
2000762,760
2000772,764
2000782,760
2000792,763
2000802,760
2000812,763
2000822,760
2000832,763
2000842,760
2000852,764
2000862,760
2000872,763
2000882,760
2000892,764
2000902,760
2000912,763
2000922,760
2000932,764
2000942,760
2000952,763
2000962,760
2000972,764
2000983,760
2000993,764
2001003,760
2001013,765
2001024,759
2001033,764
2001043,760
2001053,764
2001063,759
2001073,764
2001083,760
2001093,764
2001103,759
2001113,764
2001123,760
2001133,764
2001143,759
2001153,764
2001163,760
2001173,764
2001183,760
2001193,765
2001203,760
2001213,764
2001223,760
2001233,765
2001243,760
2001253,764
2001263,760
2001273,765
2001283,760
2001293,764
2001303,760
2001313,765
2001324,759
2001334,765
2001344,758
2001354,772
2001364,748
2001374,765
2001384,758
2001394,771
2001404,748
2001423,758
2001426,748
2001435,773
2001445,746
2001455,775
2001465,744
2001475,773
2001485,746
2001495,774
2001505,744
2001515,773
2001525,745
2001536,770
2001545,744
2001555,773
2001565,745
2001575,771
2001585,745
2001595,774
2001605,744
2001615,771
2001625,745
2001635,774
2001645,744
2001655,771
2001665,745
2001675,774
2001685,744
2001695,771
2001705,747
2001715,774
2001725,743
2001735,771
2001745,747
2001755,774
2001765,744
2001775,772
2001785,747
2001795,774
2001805,743
2001815,772
2001825,747
2001836,771
2001846,747
2001856,769
2001866,751
2001876,768
2001886,747
2001896,769
2001906,750
2001916,768
2001926,747
2001936,770
2001946,750
2001956,768
2001966,747
2001976,770
2001986,750
2001996,768
2002007,752
2002017,767
2002027,756
2002037,766
2002048,757
2002057,767
2002067,756
2002077,766
2002087,757
2002097,767
2002107,756
2002117,766
2002137,765
2002140,761
2002149,762
2002159,763
2002169,762
2002179,764
2002189,762
2002199,763
2002209,762
2002220,762
2002230,762
2002240,760
2002250,763
2002260,760
2002270,763
2002280,760
2002290,763
2002300,760
2002310,763
2002320,760
2002330,763
2002340,760
2002350,763
2002360,760
2002370,763
2002380,760
2002391,763
2002401,760
2002411,763
2002421,760
2002432,764
2002441,761
2002451,763
2002461,760
2002471,764
2002481,761
2002491,763
2002501,760
2002511,764
2002521,761
2002531,763
2002541,760
2002551,764
2002561,761
2002571,763
2002581,760
2002591,764
2002601,760
2002611,763
2002621,760
2002631,764
2002641,760
2002651,763
2002661,760
2002671,764
2002681,760
2002691,763
2002701,760
2002711,764
2002721,760
2002732,764
2002742,759
2002752,764
2002762,759
2002772,765
2002782,760
2002792,764
2002802,760
2002812,765
2002831,763
2002834,775
2002843,753
2002853,774
2002863,759
2002873,766
2002883,754
2002893,774
2002903,759
2002913,765
2002923,755
2002933,773
2002944,746
2002953,765
2002963,755
2002973,773
2002983,747
2002993,765
2003003,756
2003013,772
2003023,747
2003033,765
2003043,757
2003053,772
2003063,748
2003073,765
2003083,758
2003093,771
2003103,749
2003113,775
2003123,759
2003133,771
2003143,749
2003153,774
2003163,759
2003173,771
2003183,749
2003193,774
2003203,759
2003213,770
2003223,750
2003233,774
2003244,744
2003254,774
2003264,745
2003274,770
2003284,747
2003294,774
2003304,745
2003314,771
2003324,748
2003334,774
2003344,745
2003354,771
2003364,747
2003374,774
2003384,745
2003394,771
2003404,747
2003415,771
2003425,748
2003435,769
2003445,751
2003456,768
2003465,748
2003475,769
2003485,751
2003505,751
2003508,762
2003517,765
2003527,759
2003537,764
2003547,758
2003557,765
2003567,759
2003577,764
2003587,758
2003597,765
2003607,759
2003617,764
2003628,761
2003638,763
2003648,762
2003658,762
2003668,763
2003678,763
2003688,762
2003698,762
2003708,763
2003718,763
2003728,762
2003738,762
2003748,763
2003758,763
2003768,762
2003778,763
2003788,763
2003799,761
2003809,763
2003819,760
2003829,764
2003840,760
2003849,763
2003859,760
2003869,764
2003879,760
2003889,763
2003899,760
2003909,763
2003919,760
2003929,763
2003939,760
2003949,764
2003959,760
2003969,763
2003979,760
2003989,764
2003999,760
2004009,763
2004019,760
2004029,764
2004039,760
2004049,763
2004059,760
2004069,764
2004079,760
2004089,764
2004099,761
2004109,764
2004119,760
2004129,764
2004140,761
2004150,764
2004160,761
2004170,764
2004180,760
2004199,760
2004202,759
2004211,765
2004221,759
2004231,764
2004241,760
2004251,765
2004261,759
2004271,764
2004281,760
2004291,764
2004301,759
2004311,764
2004321,760
2004331,764
2004341,759
2004352,765
2004361,760
2004371,764
2004381,759
2004391,765
2004401,760
2004411,764
2004421,760
2004431,765
2004441,760
2004451,764
2004461,759
