Time,GSR
834691,761
834701,755
834711,761
834721,756
834732,761
834742,756
834752,761
834762,756
834772,761
834782,756
834792,761
834802,756
834812,761
834822,756
834832,761
834842,756
834852,761
834862,756
834872,761
834882,756
834892,761
834903,756
834913,761
834923,757
834933,760
834944,757
834953,761
834963,757
834973,760
834983,757
834993,761
835003,757
835013,761
835023,757
835033,761
835043,757
835053,761
835063,757
835073,761
835083,757
835093,761
835103,757
835113,760
835123,757
835133,761
835143,757
835153,760
835163,757
835182,756
835185,760
835194,759
835204,759
835214,760
835224,759
835234,759
835244,758
835254,759
835264,759
835274,759
835284,759
835294,759
835304,759
835314,759
835324,759
835334,760
835344,759
835354,759
835364,759
835374,760
835384,759
835394,759
835404,759
835415,759
835425,760
835435,759
835445,760
835456,759
835465,760
835475,759
835485,760
835495,759
835505,760
835515,759
835525,760
835535,759
835545,759
835555,759
835565,760
835575,759
835585,759
835595,759
835605,760
835615,759
835625,761
835635,759
835645,760
835655,759
835665,761
835675,759
835685,760
835695,759
835705,761
835715,759
835725,760
835735,759
835745,761
835756,758
835766,761
835776,758
835786,762
835796,757
835806,761
835816,758
835826,762
835846,760
835848,762
835858,756
835868,762
835878,756
835888,762
835898,756
835908,762
835918,756
835928,762
835938,756
835948,762
835958,756
835969,762
835979,756
835989,762
835999,756
836009,761
836019,756
836029,762
836039,756
836049,761
836059,756
836069,762
836079,756
836089,761
836099,756
836109,762
836119,756
836129,762
836140,756
836150,761
836160,756
836170,761
836180,756
836190,761
836200,756
836210,761
836220,756
836230,761
836240,756
836250,761
836260,756
836270,761
836280,756
836290,761
836300,756
836311,761
836321,756
836331,761
836341,756
836352,761
836361,756
836371,761
836381,757
836391,761
836401,756
836411,761
836421,757
836431,761
836441,756
836451,761
836461,757
836471,761
836481,756
836500,755
836503,760
836512,760
836523,758
836532,760
836542,757
836552,760
836562,758
836572,760
836582,757
836592,760
836602,758
836612,760
836622,757
836632,760
836642,758
836652,760
836662,757
836672,760
836682,758
836692,759
836702,757
836712,760
836722,758
836732,759
836742,757
836752,760
836762,758
836772,759
836782,757
836792,760
836802,758
836812,760
836823,759
836833,759
836843,759
836853,759
836864,760
836873,759
836883,759
836893,759
836903,760
836913,760
836923,759
836933,759
836943,760
836953,760
836963,759
836973,759
836983,760
836993,760
837003,759
837013,759
837023,759
837033,759
837043,759
837053,760
837063,760
837073,759
837083,759
837093,760
837103,760
837113,759
837123,759
837133,760
837143,760
837153,760
837164,760
837183,760
837186,762
837195,758
837206,762
837215,758
837225,761
837235,758
837245,762
837255,758
837265,761
837275,758
837285,762
837295,758
837305,761
837315,758
837325,762
837335,758
837345,761
837355,758
837365,762
837376,757
837385,761
837395,758
837405,762
837415,758
837425,761
837435,758
837445,762
837455,757
837465,761
837475,758
837485,762
837495,757
837505,761
837515,758
837525,762
837535,758
837545,761
837555,758
837565,761
837575,758
837585,761
837595,758
837605,761
837615,758
837625,762
837635,758
837645,762
837655,758
837665,762
837676,757
837686,762
837696,756
837706,762
837716,756
837726,762
837736,756
837746,762
837756,756
837766,762
837776,756
837786,762
837796,756
837806,762
837816,757
837826,762
837836,756
837847,762
837866,761
837869,762
837878,756
837889,761
837899,756
837909,761
837919,756
837929,761
837939,756
837949,761
837959,756
837969,761
837979,756
837989,761
837999,756
838009,761
838019,756
838029,761
838039,756
838049,761
838060,756
838070,761
838080,756
838090,761
838100,757
838110,761
838120,757
838130,761
838140,757
838150,761
838160,756
838170,761
838180,757
838190,761
838200,756
838210,761
838220,757
838231,761
838241,758
838251,760
838261,759
838272,760
838281,757
838291,760
838301,759
838311,760
838321,757
838331,760
838341,759
838351,760
838361,757
838371,760
838381,759
838391,760
838401,757
838411,760
838421,759
838431,760
838441,759
838451,760
838461,759
838471,760
838481,759
838491,760
838501,759
838511,760
838521,759
838531,760
838550,759
838553,759
838562,760
838572,759
838582,759
838592,759
838602,759
838612,759
838622,759
838632,759
838642,760
838652,759
838662,759
838672,759
838682,760
838692,759
838702,760
838712,759
838722,760
838732,759
838743,761
838753,759
838763,761
838773,758
838784,761
838793,759
838803,761
838813,758
838823,761
838833,759
838843,761
838853,758
838863,761
838873,759
838883,761
838893,758
838903,761
838913,759
838923,761
838933,758
838943,761
838953,758
838963,761
838973,758
838983,761
838993,758
839003,761
839013,758
839023,761
839033,758
839043,761
839053,759
839063,761
839073,758
839084,762
839094,758
839104,762
839114,757
839124,762
839134,758
839144,762
839154,757
839164,762
839183,761
839186,762
839195,757
839205,762
839215,756
839225,762
839235,756
839245,762
839255,756
839265,762
839275,756
839285,762
839296,756
839305,762
839315,756
839325,762
839335,756
839345,762
839355,756
839365,762
839375,756
839385,762
839395,757
839405,762
839415,756
839425,762
839435,757
839445,762
839455,756
839465,762
839475,757
839485,762
839495,756
839505,762
839515,756
839525,762
839535,756
839545,762
839555,756
839565,762
839575,756
839585,762
839596,756
839606,762
839616,756
839626,761
839636,756
839646,762
839656,756
839666,762
839676,756
839686,762
839696,756
839706,762
839716,756
839726,762
839736,756
839746,762
839756,756
839767,762
839777,756
839787,761
839797,756
839808,761
839817,756
839827,761
839846,761
839849,761
839858,757
839868,761
839878,756
839888,761
839898,756
839908,761
839918,756
839928,761
839938,756
839948,761
839958,756
839968,761
839979,757
839988,761
839998,756
840008,761
840018,757
840028,761
840038,756
840048,761
840058,757
840068,761
840078,756
840088,761
840098,757
840108,761
840118,756
840128,761
840138,757
840148,760
840158,756
840168,761
840178,756
840188,761
840198,756
840208,761
840218,757
840228,761
840238,756
840248,761
840258,756
840268,761
840279,757
840289,760
840299,758
840309,760
840320,759
840329,761
840339,758
840349,760
840359,759
840369,761
840379,758
840389,760
840399,759
840409,761
840419,758
840429,760
840439,759
840449,761
840459,758
840469,760
840479,759
840489,760
840508,760
840511,759
840520,760
840530,759
840540,759
840550,760
840560,759
840570,759
840580,759
840590,759
840600,759
840610,759
840620,759
840630,759
840640,759
840650,759
840660,760
840670,759
840680,759
840690,759
840700,760
840710,760
840720,759
840730,759
840740,760
840750,760
840760,759
840770,760
840780,760
840791,759
840801,760
840811,759
840821,761
840832,758
840841,760
840851,759
840861,761
840871,758
840881,760
840891,759
840901,761
840911,758
840921,760
840931,759
840941,761
840951,758
840961,760
840971,759
840981,761
840991,759
841001,761
841011,759
841021,761
841031,759
841041,761
841051,759
841061,761
841071,759
841081,761
841091,759
841101,761
841111,759
841121,761
841132,758
841142,762
841152,758
841171,756
841175,756
841183,762
841193,756
841203,761
841213,756
841223,762
841233,756
841243,762
841253,756
841263,762
841273,756
841283,762
841293,756
841303,762
841313,756
841323,762
841333,756
841344,762
841353,756
841363,762
841373,756
841383,762
841393,757
841403,762
841413,756
841423,762
841433,757
841443,762
841453,756
841463,762
841473,757
841483,762
841493,756
841503,762
841513,756
841523,762
841533,756
841543,762
841553,756
841563,762
841573,756
841583,762
841593,756
841603,762
841613,756
841623,762
841633,756
841644,762
841654,756
841664,762
841674,756
841684,761
841694,756
841704,762
841714,756
841724,761
841734,756
841744,762
841754,756
841764,762
841774,756
841793,755
841796,758
841805,761
841815,756
841825,761
841835,756
841845,761
841856,756
841865,761
841875,756
841885,761
841895,756
841905,761
841915,756
841925,761
841935,756
841945,761
841955,756
841965,761
841975,756
841985,761
841995,756
842005,761
842015,756
842025,761
842035,757
842045,761
842055,756
842065,761
842075,756
842085,761
842095,756
842105,761
842115,756
842125,761
842135,756
842145,761
842156,757
842166,761
842176,757
842186,760
842196,757
842206,761
842216,757
842226,761
842236,757
842246,761
842256,757
842266,761
842276,757
842286,761
842296,757
842306,761
842316,757
842327,761
842337,758
842347,760
842357,758
842368,760
842377,757
842387,760
842397,758
842407,760
842417,757
842427,760
842437,758
842457,758
842460,761
842469,759
842479,760
842489,759
842499,760
842509,759
842519,760
842529,759
842540,761
842550,758
842560,761
842570,758
842580,761
842590,758
842600,761
842610,758
842620,762
842630,758
842640,761
842650,758
842660,761
842670,758
842680,761
842690,758
842700,761
842711,757
842721,762
842731,758
842741,762
842752,756
842761,762
842771,758
842781,762
842791,756
842801,762
842811,757
842821,762
842831,756
842841,762
842851,757
842861,762
842871,756
842881,762
842891,757
842901,762
842911,757
842921,762
842931,758
842941,762
842951,757
842961,762
842971,758
842981,762
842991,757
843001,762
843011,758
843021,762
843031,757
843041,762
843052,756
843062,762
843072,756
843082,762
843092,756
843102,762
843121,761
843124,763
843133,756
843143,762
843153,756
843163,761
843173,756
843183,762
843193,756
843203,761
843213,756
843223,762
843233,756
843243,761
843253,756
843264,761
843273,756
843283,761
843293,756
843303,761
843313,756
843323,761
843333,756
843343,761
843353,756
843363,761
843373,756
843383,761
843393,756
843403,761
843413,756
843423,761
843433,756
843443,761
843453,756
843463,761
843473,756
843483,761
843493,756
843503,761
843513,756
843523,761
843533,756
843543,761
843553,756
843564,761
843574,757
843584,761
843594,757
843604,760
843614,757
843624,761
843634,757
843644,761
843654,757
843664,761
843674,757
843684,760
843694,757
843704,761
843714,757
843724,761
843735,757
843745,761
843764,760
843767,759
843777,760
843787,759
843797,760
843807,759
843817,760
843827,759
843837,760
843847,758
843857,760
843867,759
843877,760
843887,758
843897,760
843907,759
843917,760
843927,759
843937,760
843948,759
843958,761
843968,758
843978,761
843988,758
843998,761
844008,758
844018,761
844028,758
844038,761
844048,758
844058,761
844068,758
844078,761
844088,758
844098,761
844108,758
844119,761
844129,757
844139,762
844149,757
844160,762
844169,757
844179,762
844189,757
844199,762
844209,758
844219,761
844229,757
844239,762
844249,758
844259,762
844269,758
844279,762
844289,758
844299,762
844309,758
844319,762
844329,757
844339,762
844349,758
844359,762
844369,757
844379,761
844389,758
844399,762
844409,757
844428,757
844431,756
844440,762
844450,756
844460,762
844470,757
844480,762
844490,756
844500,761
844510,756
844520,762
844530,756
844540,761
844550,757
844560,762
844570,756
844580,761
844590,757
844600,762
844610,756
844620,761
844631,756
844641,762
844651,756
844661,761
844672,756
844681,762
844691,756
844701,761
844711,756
844721,762
844731,756
844741,761
844751,756
844761,762
844771,756
844781,762
844791,756
844801,762
844811,756
844821,762
844831,756
844841,762
844851,756
844861,762
844871,756
844881,762
844891,756
844901,762
844911,756
844921,762
844931,756
844941,762
844951,756
844961,762
844972,756
844982,762
844992,756
845002,762
845012,756
845022,762
845032,756
845042,762
845052,756
845062,762
845072,756
845082,762
845102,761
845105,761
845114,757
845124,761
845134,757
845144,761
845154,756
845164,761
845174,757
845185,760
845195,758
845205,760
845215,759
845225,759
845235,758
845245,760
845255,759
845265,759
845275,758
845285,760
845295,759
845305,760
845315,758
845325,760
845335,759
845345,760
845356,759
845366,759
845376,760
845386,759
845396,760
845406,759
845416,760
845426,759
845436,760
845446,759
845456,760
845466,759
845476,760
845486,759
845496,760
845506,759
845516,760
845527,759
845537,761
845547,759
845557,761
845568,758
845577,761
845587,759
845597,761
845607,758
845617,761
845627,759
845637,761
845647,758
845657,761
845667,759
845677,761
845687,758
845697,761
845707,759
845717,761
845727,758
845737,761
845756,760
845759,763
845768,757
845778,762
845788,758
845798,761
845808,757
845818,762
845828,758
845838,761
845848,757
845858,762
845868,758
845878,762
845888,757
845898,762
845908,757
845918,762
845928,757
845938,762
845948,757
845958,762
845968,757
845978,762
845988,757
845998,762
846008,758
846018,762
846028,757
846039,762
846049,756
846059,762
846069,756
846080,762
846089,757
846099,762
846109,756
846119,762
846129,756
846139,762
846149,756
846159,762
846169,756
846179,762
846189,756
846199,762
846209,756
846219,762
846229,756
846239,762
846249,756
846259,762
846269,757
846279,762
846289,756
846299,762
846309,757
846319,762
846329,756
846339,762
846349,757
846359,762
846369,756
846380,762
846399,761
846402,762
846411,756
846422,761
846431,756
846441,761
846451,756
846461,761
846471,756
846481,761
846491,756
846501,761
846511,756
846521,761
846531,756
846541,761
846551,756
846561,761
846571,756
846581,761
846592,756
846601,761
846611,756
846621,761
846631,756
846641,761
846651,756
846661,761
846671,756
846681,761
846691,756
846701,761
846711,756
846721,761
846731,756
846741,761
846751,756
846761,761
846771,756
846781,761
846791,757
846801,761
846811,756
846821,761
846831,756
846841,761
846851,756
846861,761
846871,756
846881,761
846892,757
846902,761
846912,757
846922,761
846932,757
846942,761
846952,757
846962,761
846972,757
846982,761
846992,757
847002,761
847012,757
847022,761
847032,757
847042,761
847052,757
847072,757
847075,761
847084,760
847094,760
847105,759
847115,760
847125,759
847135,761
847145,758
847155,760
847165,759
847175,761
847185,758
847195,760
847205,759
847215,761
847225,758
847235,760
847245,759
847255,761
847265,758
847276,761
847286,758
847296,762
847306,757
847316,762
847326,758
847336,761
847346,757
847356,762
847366,758
847376,761
847386,757
847396,762
847406,758
847416,762
847426,757
847436,762
847447,757
847457,762
847467,756
847477,762
847488,756
847497,762
847507,756
847517,762
847527,756
847537,762
847547,756
847557,762
847567,757
847577,762
847587,757
847597,762
847607,757
847617,762
847627,757
847637,762
847647,757
847657,762
847667,757
847677,762
847687,757
847697,762
847716,761
847719,763
847728,756
847738,762
847748,756
847758,762
847768,756
847778,762
847788,756
847798,762
847808,756
847818,762
847828,756
847838,762
847848,756
847858,762
847868,756
847878,762
847888,756
847898,762
847908,756
847918,762
847928,756
847938,762
847948,756
847959,761
847969,756
847979,761
847989,756
848000,761
848009,756
848019,761
848029,756
848039,761
848049,756
848059,761
848069,756
848079,761
848089,756
848099,761
848109,756
848119,761
848129,756
848139,761
848149,756
848159,761
848169,756
848179,761
848189,756
848199,761
848209,756
848219,762
848229,756
848239,761
848249,756
848259,761
848269,756
848279,761
848289,756
848300,761
848310,756
848320,761
848330,756
848340,761
848359,761
848362,760
848371,758
848381,760
848391,757
848401,760
848411,757
848421,760
848431,757
848441,760
848451,757
848461,760
848471,757
848481,760
848491,757
848501,760
848512,758
848521,761
848531,757
848541,760
848551,759
848561,761
848571,757
848581,760
848591,758
848601,761
848611,757
848621,760
848631,758
848641,761
848651,757
848661,760
848671,758
848681,760
848691,757
848701,760
848711,758
848721,760
848731,757
848741,760
848751,758
848761,760
848771,757
848781,760
848791,758
848801,760
848812,759
848822,760
848832,760
848842,760
848852,760
848862,760
848872,759
848882,760
848892,760
848902,760
848912,760
848922,760
848932,760
848942,760
848952,759
848962,760
848972,760
848983,759
848993,760
849012,760
849015,763
849025,758
849035,762
849045,757
849055,762
849065,756
849075,762
849085,757
849095,761
849105,756
849115,762
849125,757
849135,762
849145,756
849155,762
849165,757
849175,762
849185,757
849196,762
849206,756
849216,761
849226,756
849236,762
849246,756
849256,761
849266,756
849276,762
849286,756
849296,762
849306,756
849316,762
849326,756
849336,761
849346,756
849356,762
849367,756
849377,761
849387,756
849397,762
849408,756
849417,761
849427,756
849437,761
849447,756
849457,761
849467,756
849477,761
849487,756
849497,762
849507,756
849517,762
849527,756
849537,762
849547,756
849557,762
849567,756
849577,761
849587,756
849597,762
849607,756
849617,761
849627,756
849637,762
849647,756
849667,755
849670,758
849679,761
849689,756
849699,760
849709,756
849719,761
849729,757
849739,761
849750,757
849759,761
849769,757
849779,761
849789,757
849799,761
849809,757
849819,761
849829,757
849839,761
849849,757
849859,761
849869,757
849879,761
849889,757
849899,761
849909,757
849920,760
849929,757
849939,761
849949,757
849959,760
849969,757
849979,761
849989,757
849999,760
850009,757
850019,761
850029,757
850039,760
850049,757
850059,761
850069,757
850079,760
850089,758
850099,761
850109,757
850119,760
850129,758
850139,761
850149,757
850159,760
850169,758
850179,761
850189,757
850199,760
850209,758
850220,760
850230,759
850240,760
850250,759
850260,760
850270,759
850289,758
850292,762
850301,759
850311,760
850321,759
850331,760
850341,759
850351,759
850361,759
850371,760
850381,759
850391,759
850401,759
850411,760
850421,759
850432,760
850441,759
850451,760
850461,759
850471,761
850481,759
850491,760
850501,759
850511,761
850521,759
850531,760
850541,759
850551,760
850561,759
850571,760
850581,759
850591,761
850601,758
850611,760
850621,759
850631,761
850641,759
850651,760
850661,759
850671,760
850681,758
850691,760
850701,759
850711,760
850721,758
850732,761
850742,759
850752,761
850762,758
850772,762
850782,759
850792,761
850802,758
850812,761
850822,759
850832,761
850842,758
850852,761
850862,759
850872,761
850882,758
850892,761
850903,758
850913,762
850932,760
850935,761
850945,757
850955,761
850965,756
850975,761
850985,757
850995,761
851005,756
851015,761
851025,757
851035,761
851045,756
851055,761
851065,757
851075,761
851085,756
851095,761
851105,757
851116,761
851126,756
851136,761
851146,757
851156,761
851166,756
851176,761
851186,757
851196,761
851206,757
851216,761
851226,757
851236,761
851246,756
851256,761
851266,757
851276,761
851287,757
851297,761
851307,757
851317,761
851328,757
851337,761
851347,757
851357,761
851367,757
851377,761
851387,757
851397,761
851407,757
851417,761
851427,757
851437,761
851447,757
851457,761
851467,757
851477,761
851487,758
851497,760
851507,757
851517,761
851527,758
851537,760
851547,757
851557,761
851576,760
851579,759
851588,758
851598,760
851608,759
851618,759
851628,758
851638,760
851648,759
851658,759
851668,759
851678,760
851688,759
851698,760
851708,759
851718,760
851728,759
851738,759
851748,759
851758,760
851768,759
851778,759
851788,759
851799,760
851809,760
851819,759
851829,760
851840,759
851849,759
851859,759
851869,760
851879,759
851889,759
851899,759
851909,760
851919,759
851929,759
851939,759
851949,760
851959,759
851969,759
851979,759
851989,760
851999,759
852009,760
852019,759
852029,760
852039,759
852049,760
852059,760
852069,760
852079,759
852089,760
852099,760
852109,760
852119,759
852129,760
852140,759
852150,761
852160,759
852170,761
852180,758
852190,761
852209,760
852212,761
852221,757
852231,761
852241,758
852251,761
852261,757
852271,761
852281,758
852291,761
852301,757
852311,761
852321,758
852331,761
852341,757
852352,761
852361,758
852371,762
852381,757
852391,761
852401,758
852411,761
852421,757
852431,761
852441,758
852451,762
852461,757
852471,761
852481,758
852491,761
852501,757
852511,761
852521,757
852531,761
852541,757
852551,761
852561,757
852571,761
852581,757
852591,761
852601,757
852611,761
852621,757
852631,761
852641,757
852652,761
852662,757
852672,761
852682,757
852692,762
852702,757
852712,761
852722,757
852732,761
852742,757
852752,761
852762,757
852772,761
852782,757
852792,761
852802,757
852812,762
852823,757
852842,756
852845,758
852854,761
852865,757
852875,761
852885,757
852895,761
852905,757
852915,760
852925,757
852935,761
852945,757
852955,760
852965,757
852975,761
852985,757
852995,761
853005,757
853015,761
853025,757
853036,760
853046,758
853056,760
853066,759
853076,759
853086,758
853096,760
853106,759
853116,759
853126,758
853136,760
853146,759
853156,760
853166,758
853176,760
853186,759
853196,759
853207,759
853217,759
853227,759
853237,759
853248,760
853257,759
853267,760
853277,759
853287,760
853297,760
853307,760
853317,759
853327,760
853337,760
853347,760
853357,759
853367,760
853377,760
853387,760
853397,759
853407,760
853417,759
853427,760
853437,760
853447,760
853457,759
853467,760
853486,759
853489,762
853498,758
853508,760
853518,759
853528,760
853538,758
853548,760
853558,759
853568,760
853578,758
853588,761
853598,759
853608,760
853618,758
853628,761
853638,758
853648,760
853658,758
853668,761
853678,759
853688,760
853698,758
853708,761
853719,758
853729,761
853739,758
853749,762
853760,757
853769,761
853779,757
853789,762
853799,757
853809,761
853819,757
853829,762
853839,757
853849,761
853859,757
853869,762
853879,757
853889,761
853899,757
853909,762
853919,757
853929,762
853939,758
853949,762
853959,757
853969,762
853979,758
853989,762
853999,757
854009,762
854019,758
854029,762
854039,757
854049,762
854060,756
854070,762
854080,757
854090,762
854100,756
854110,762
854120,757
854130,762
854140,756
854159,756
854162,757
854171,761
854181,756
854191,762
854201,756
854211,761
854221,756
854231,762
854241,756
854251,761
854261,756
854272,761
854281,756
854291,761
854301,756
854311,761
854321,756
854331,761
854341,756
854351,761
854361,756
854371,761
854381,756
854391,761
854401,756
854411,761
854421,756
854431,761
854441,756
854451,761
854461,756
854471,761
854481,756
854491,762
854501,756
854511,761
854521,756
854531,762
854541,756
854551,761
854561,756
854572,761
854582,756
854592,761
854602,757
854612,761
854622,756
854632,761
854642,756
854652,761
854662,756
854672,761
854682,756
854692,761
854702,756
854712,761
854722,756
854732,761
854743,757
854753,761
854763,757
854773,761
854793,759
854796,760
854805,760
854815,759
854825,759
854835,759
854845,759
854855,759
854865,759
854875,759
854885,759
854895,759
854905,760
854915,759
854925,759
854935,759
854945,760
854956,759
854966,760
854976,759
854986,760
854996,758
855006,760
855016,759
855026,760
855036,758
855046,760
855056,759
855066,760
855076,758
855086,760
855096,759
855106,760
855116,758
855127,761
855137,758
855147,761
855157,758
855168,762
855177,758
855187,761
855197,757
855207,762
855217,758
855227,761
855237,758
855247,762
855257,758
855267,761
855277,758
855287,762
855297,758
855307,762
855317,758
855327,762
855337,757
855347,762
855357,758
855367,762
855377,757
855387,762
855397,757
855407,762
855417,757
855436,757
855439,756
855448,762
855458,757
855468,762
855478,756
855488,762
855498,756
855508,761
855518,756
855528,761
855538,756
855548,762
855558,756
855568,761
855578,757
855588,761
855598,756
855608,761
855618,757
855628,761
855639,756
855649,761
855659,757
855669,761
855680,756
855689,761
855699,757
855709,761
855719,756
855729,761
855739,756
855749,761
855759,756
855769,761
855779,757
855789,761
855799,756
855809,761
855819,757
855829,761
855839,756
855849,761
855859,757
855869,761
855879,756
855889,761
855899,756
855909,761
855919,756
855929,761
855939,757
855949,761
855959,757
855969,761
855980,757
855990,761
856000,757
856010,761
856020,757
856030,761
856040,757
856050,761
856060,757
856070,761
856080,757
856090,761
856110,760
856112,760
856122,758
856132,760
856142,758
856152,761
856162,757
856172,760
856182,758
856193,760
856203,759
856213,759
856223,759
856233,759
856243,759
856253,759
856263,759
856273,759
856283,759
856293,759
856303,759
856313,759
856323,759
856333,759
856343,759
856353,759
856364,760
856374,759
856384,760
856394,759
856404,761
856414,759
856424,760
856434,759
856444,761
856454,759
856464,760
856474,759
856484,761
856494,759
856504,760
856514,759
856524,761
856535,758
856545,761
856555,758
856565,762
856576,757
856585,761
856595,758
856605,762
856615,757
856625,761
856635,758
856645,762
856655,757
856665,761
856675,758
856685,762
856695,757
856705,761
856715,758
856725,762
856735,758
856745,762
856755,758
856765,762
856784,760
856787,762
856796,757
856806,762
856816,756
856826,762
856836,757
856846,762
856856,756
856866,762
856876,757
856886,762
856896,756
856906,762
856916,756
856926,762
856936,756
856946,762
856956,756
856966,762
856976,756
856986,762
856996,756
857006,762
857016,756
857026,762
857036,756
857047,762
857057,756
857067,762
857077,756
857088,762
857097,756
857107,762
857117,756
857127,762
857137,756
857147,762
857157,756
857167,762
857177,756
857187,762
857197,756
857207,762
857217,756
857227,761
857237,756
857247,762
857257,756
857267,761
857277,756
857287,762
857297,756
857307,762
857317,756
857327,762
857337,756
857347,762
857357,756
857367,762
857377,756
857388,761
857398,756
857408,762
857427,761
857431,761
857439,756
857449,761
857459,756
857469,761
857479,756
857489,761
857499,756
857509,761
857519,756
857529,761
857539,756
857549,761
857559,756
857569,761
857579,756
857589,761
857600,756
857609,761
857619,756
857629,761
857639,756
857649,761
857659,756
857669,761
857679,756
857689,761
857699,756
857709,761
857719,756
857729,761
857739,756
857749,761
857759,756
857769,761
857779,756
857789,761
857799,756
857809,761
857819,756
857829,761
857839,756
857849,761
857859,756
857869,761
857879,756
857889,761
857900,757
857910,760
857920,758
857930,760
857940,759
857950,761
857960,758
857970,760
857980,759
857990,761
858000,758
858010,760
858020,759
858030,761
858040,757
858050,760
858060,759
858071,760
858081,759
858100,759
858102,763
858113,758
858123,761
858133,758
858143,762
858153,758
858163,761
858173,758
858183,762
858193,757
858203,761
858213,758
858223,762
858233,758
858243,761
858253,758
858263,762
858273,758
858284,761
858294,757
858304,762
858314,756
858324,762
858334,757
858344,762
858354,757
858364,761
858374,757
858384,762
858394,756
858404,761
858414,757
858424,762
858434,756
858444,761
858455,756
858465,762
858475,756
858485,761
858496,756
858505,762
858515,756
858525,761
858535,756
858545,762
858555,756
858565,761
858575,756
858585,762
858595,756
858605,762
858615,756
858625,762
858635,756
858645,762
858655,756
858665,762
858675,756
858685,762
858695,756
858705,762
858715,756
858725,762
858735,756
858755,755
858758,757
858767,761
858777,756
858787,761
858797,756
858807,761
858817,756
858827,761
858838,756
858847,761
858857,756
858867,761
858877,756
858887,761
858897,756
858907,761
858917,756
858927,761
858937,756
858947,761
858957,756
858967,761
858977,756
858987,761
858997,756
859008,761
859017,756
859027,761
859037,756
859047,761
859057,755
859067,761
859077,756
859087,761
859097,755
859107,761
859117,756
859127,761
859137,756
859147,761
859157,756
859167,761
859177,756
859187,761
859197,756
859207,761
859217,756
859227,761
859237,756
859247,761
859257,756
859267,761
859277,756
859287,761
859297,756
859308,761
859318,757
859328,761
859338,757
859348,760
859358,757
859368,761
859378,758
859388,760
859407,760
859410,760
859419,759
859429,760
859439,759
859449,760
859459,759
859469,759
859479,759
859489,760
859499,759
859509,759
859520,760
859529,760
859539,759
859549,760
859559,760
859569,760
859579,759
859589,759
859599,760
859609,760
859619,759
859629,759
859639,760
859649,760
859659,759
859669,759
859679,760
859689,759
859699,759
859709,759
859719,760
859729,759
859739,759
859749,759
859759,760
859769,759
859779,759
859789,759
859799,759
859809,759
859820,760
859830,759
859840,761
859850,759
859860,761
859870,759
859880,761
859890,759
859900,761
859910,759
859920,761
859930,759
859940,761
859950,759
859960,761
859970,759
859980,761
859991,758
860001,762
860011,758
860021,762
860032,757
860041,762
860051,758
860061,762
860081,761
860083,763
860093,756
860103,762
860113,756
860123,762
860133,756
860143,762
860153,755
860163,762
860173,756
860183,762
860193,755
860204,762
860214,756
860224,762
860234,755
860244,761
860254,756
860264,762
860274,755
860284,762
860294,756
860304,762
860314,755
860324,762
860334,756
860344,762
860354,756
860364,762
860375,756
860385,762
860395,756
860405,761
860416,756
860425,762
860435,756
860445,761
860455,756
860465,762
860475,756
860485,761
860495,756
860505,762
860515,756
860525,761
860535,756
860545,761
860555,756
860565,761
860575,756
860585,761
860595,756
860605,761
860615,756
860625,761
860635,756
860645,762
860655,756
860665,761
860675,756
860685,761
860695,756
860705,761
860716,757
860726,761
860736,757
860755,757
860759,762
860767,760
860777,759
860787,760
860797,759
860807,760
860817,759
860827,760
860837,759
860847,760
860857,759
860867,760
860877,759
860887,760
860897,759
860907,760
860917,759
860928,759
860937,759
860947,760
860957,759
860967,759
860977,759
860987,760
860997,759
861007,759
861017,759
861027,760
861037,759
861047,759
861057,759
861067,760
861077,759
861087,759
861097,760
861107,760
861117,759
861127,759
861137,760
861147,760
861157,759
861167,760
861177,760
861187,760
861197,759
861207,760
861217,760
861228,760
861238,760
861248,759
861258,761
861268,759
861278,760
861288,759
861298,761
861308,759
861318,760
861328,759
861338,761
861348,759
861358,760
861368,759
861378,761
861388,759
861399,761
861418,761
861421,763
861430,757
861441,762
861451,756
861461,762
861471,756
861481,762
861491,756
861501,762
861511,756
861521,762
861531,756
861541,762
861551,756
861561,762
861571,756
861581,762
861591,756
861601,762
861612,756
861622,762
861632,756
861642,762
861652,756
861662,762
861672,756
861682,762
861692,756
861702,761
861712,756
861722,762
861732,756
861742,761
861752,756
861762,762
861772,756
861783,761
861793,756
861803,761
861813,756
861824,761
861833,756
861843,761
861853,756
861863,761
861873,756
861883,761
861893,756
861903,761
861913,756
861923,762
861933,756
861943,761
861953,756
861963,762
861973,756
861983,761
861993,756
862003,762
862013,756
862023,761
862033,756
862043,762
862053,756
862063,761
862083,761
862086,760
862095,758
862105,760
862115,759
862125,760
862135,758
862145,760
862155,759
862166,760
862175,758
862185,760
862195,759
862205,760
862215,758
862225,760
862235,759
862245,760
862255,758
862265,760
862275,759
862285,760
862295,758
862305,760
862315,759
862325,760
862336,759
862345,760
862355,759
862365,760
862375,759
862385,760
862395,759
862405,760
862415,759
862425,760
862435,759
862445,760
862455,759
862465,760
862475,758
862485,760
862495,759
862505,760
862515,758
862525,760
862535,759
862545,760
862555,759
862565,760
862575,759
862585,760
862595,758
862605,760
862615,759
862625,760
862636,759
862646,760
862656,760
862666,759
862676,761
862686,760
862696,760
862706,759
862716,761
862726,760
862745,759
862748,758
862757,761
862767,759
862777,761
862787,758
862797,761
862807,758
