Time,GSR
338089,756
338099,754
338109,756
338119,754
338129,756
338139,754
338149,756
338159,754
338169,756
338179,755
338189,756
338199,754
338209,756
338220,755
338230,756
338240,755
338250,756
338260,755
338270,756
338280,755
338290,756
338300,755
338310,756
338320,754
338330,756
338340,755
338350,756
338360,754
338370,756
338380,755
338391,756
338401,755
338411,755
338421,756
338432,755
338441,755
338451,755
338461,756
338471,755
338481,755
338491,756
338501,756
338511,755
338530,755
338533,755
338542,756
338552,755
338562,756
338572,755
338582,756
338592,755
338603,756
338612,755
338622,756
338632,755
338642,756
338652,755
338662,756
338672,755
338682,756
338692,755
338702,756
338712,755
338722,756
338732,755
338742,756
338752,755
338762,756
338772,754
338782,756
338792,755
338802,756
338812,754
338822,756
338832,755
338842,756
338852,755
338862,756
338872,755
338882,756
338892,755
338903,756
338913,755
338923,756
338933,754
338944,756
338953,755
338963,756
338973,754
338983,756
338993,755
339003,756
339013,754
339023,757
339033,755
339043,756
339053,754
339063,756
339073,755
339083,756
339093,754
339103,756
339113,755
339123,756
339133,754
339143,756
339153,755
339163,756
339173,755
339183,756
339193,755
339212,754
339215,755
339224,757
339234,754
339244,757
339254,754
339264,757
339274,754
339284,757
339294,754
339304,757
339314,754
339324,757
339334,754
339344,757
339354,754
339364,757
339374,754
339384,757
339394,754
339404,757
339415,754
339425,757
339435,754
339445,757
339456,754
339465,757
339475,754
339485,757
339495,754
339505,757
339515,754
339525,757
339535,754
339545,757
339555,754
339565,757
339575,754
339585,757
339595,754
339605,757
339615,754
339625,756
339635,754
339645,757
339655,754
339665,757
339675,754
339685,757
339695,754
339705,757
339715,754
339725,757
339735,754
339745,757
339756,754
339766,757
339776,754
339786,757
339796,754
339806,757
339816,754
339826,757
339836,754
339846,757
339856,754
339866,757
339886,756
339889,756
339898,755
339908,756
339918,755
339928,757
339938,755
339948,756
339958,755
339969,756
339979,755
339989,756
339999,755
340009,756
340019,755
340029,756
340039,755
340049,756
340059,755
340069,756
340079,755
340089,756
340099,755
340109,756
340119,755
340129,756
340140,755
340150,756
340160,756
340170,755
340180,756
340190,756
340200,756
340210,755
340220,756
340230,756
340240,756
340250,755
340260,756
340270,756
340280,755
340290,755
340300,756
340311,755
340321,756
340331,755
340341,756
340352,755
340361,756
340371,755
340381,756
340391,755
340401,756
340411,755
340421,756
340431,755
340441,756
340451,755
340461,756
340471,755
340481,756
340491,755
340501,756
340511,755
340521,756
340540,755
340543,757
340552,755
340562,756
340572,755
340582,757
340592,755
340602,756
340612,755
340622,757
340632,755
340642,756
340652,755
340662,757
340672,755
340682,756
340692,754
340702,757
340712,755
340722,756
340732,754
340742,757
340752,755
340762,756
340772,754
340782,757
340792,755
340802,756
340812,754
340823,757
340833,754
340843,756
340853,754
340864,757
340873,754
340883,757
340893,754
340903,757
340913,754
340923,757
340933,754
340943,757
340953,754
340963,757
340973,754
340983,757
340993,754
341003,757
341013,754
341023,757
341033,754
341043,757
341053,754
341063,757
341073,754
341083,757
341093,754
341103,757
341113,755
341123,756
341133,754
341143,757
341153,754
341164,757
341183,756
341186,757
341195,754
341206,757
341215,754
341225,757
341235,754
341245,757
341255,754
341274,754
341276,755
341286,757
341296,754
341306,756
341316,755
341326,756
341336,754
341346,756
341356,754
341366,756
341377,754
341387,756
341397,754
341407,756
341417,754
341427,756
341437,754
341447,756
341457,755
341467,756
341477,754
341487,756
341497,754
341507,756
341517,754
341527,756
341537,754
341548,756
341558,755
341568,756
341578,754
341588,756
341598,755
341608,756
341618,754
341628,755
341638,755
341648,756
341658,754
341668,755
341678,755
341688,756
341698,754
341708,755
341719,755
341729,755
341739,755
341749,755
341760,756
341769,755
341779,755
341789,755
341799,756
341809,756
341819,755
341838,755
341841,757
341850,755
341860,756
341870,755
341880,756
341890,755
341900,756
341910,755
341920,756
341931,755
341940,756
341950,776
341960,765
341970,767
341980,770
341990,770
342000,772
342010,772
342020,773
342030,774
342040,777
342050,780
342060,782
342070,783
342080,784
342090,784
342100,784
342110,784
342120,785
342130,784
342140,784
342150,784
342160,785
342170,784
342180,785
342190,785
342200,785
342210,784
342220,785
342231,785
342241,785
342251,785
342261,785
342272,785
342281,785
342291,785
342301,785
342311,785
342321,785
342331,785
342341,785
342351,785
342361,785
342371,785
342381,785
342391,785
342401,785
342411,785
342421,785
342431,785
342441,785
342451,785
342461,785
342471,785
342491,784
342494,786
342503,785
342513,785
342523,785
342533,786
342543,786
342553,785
342563,785
342573,785
342583,785
342593,785
342603,785
342614,786
342623,785
342633,785
342643,785
342653,785
342663,785
342673,785
342683,785
342693,785
342703,785
342713,785
342723,785
342733,785
342743,785
342753,785
342763,785
342773,785
342784,785
342793,786
342803,786
342813,786
342823,785
342833,785
342843,785
342853,785
342863,785
342873,785
342883,785
342893,786
342903,785
342913,786
342923,786
342933,786
342943,786
342953,786
342963,786
342973,786
342983,786
342993,786
343003,786
343013,786
343023,786
343033,786
343043,786
343053,786
343063,785
343073,786
343084,786
343094,786
343104,786
343114,786
343124,786
343134,786
343144,786
343154,786
343174,786
343177,787
343186,786
343196,786
343206,786
343216,786
343226,786
343236,786
343246,786
343256,786
343266,786
343276,786
343286,786
343297,786
343307,786
343317,786
343327,786
343337,786
343347,786
343357,786
343367,786
343377,786
343387,786
343397,786
343407,786
343417,786
343427,786
343437,786
343447,785
343457,786
343468,786
343478,786
343488,785
343498,786
343508,786
343518,786
343528,785
343538,786
343548,786
343558,786
343568,785
343578,786
343588,786
343598,786
343608,785
343618,786
343628,786
343639,786
343649,785
343659,786
343669,786
343680,786
343689,785
343699,786
343709,786
343719,786
343729,786
343739,786
343749,786
343759,786
343769,786
343779,786
343789,786
343799,786
343809,786
343819,786
343838,785
343841,787
343851,786
343860,786
343870,786
343880,786
343890,786
343900,786
343910,786
343920,786
343930,786
343940,786
343950,786
343960,786
343970,786
343980,786
343990,786
344000,786
344010,786
344020,786
344030,786
344040,786
344050,786
344060,786
344070,786
344080,786
344090,786
344100,786
344110,786
344120,786
344130,786
344140,786
344151,786
344161,786
344171,786
344181,786
344192,786
344201,786
344211,786
344221,786
344231,786
344241,786
344251,786
344261,786
344271,786
344281,786
344291,786
344301,786
344311,786
344321,786
344331,786
344341,786
344351,786
344361,786
344371,786
344381,786
344391,786
344401,786
344411,786
344421,786
344431,786
344441,786
344451,786
344461,786
344471,786
344481,786
344501,785
344504,786
344513,786
344523,786
344534,786
344543,786
344553,786
344563,786
344573,786
344583,786
344593,786
344603,786
344613,786
344623,786
344633,786
344643,786
344653,786
344663,786
344673,786
344683,786
344693,786
344704,786
344713,786
344723,786
344733,786
344743,786
344753,786
344763,786
344773,786
344783,786
344793,786
344803,786
344813,786
344823,786
344833,786
344843,786
344853,786
344863,786
344873,786
344883,786
344893,786
344903,786
344913,786
344923,786
344933,786
344943,786
344953,786
344963,786
344973,786
344983,786
344993,786
345004,786
345014,786
345024,786
345034,786
345044,786
345054,786
345064,786
345074,786
345084,786
345094,786
345104,786
345114,786
345124,786
345134,786
345144,786
345163,785
345165,787
345175,786
345185,786
345195,786
345205,786
345216,786
345225,786
345235,786
345245,786
345255,786
345265,786
345275,786
345285,786
345295,786
345305,786
345315,786
345325,786
345335,786
345345,786
345355,786
345365,786
345375,786
345385,786
345395,786
345405,786
345415,786
345425,786
345435,786
345445,786
345455,786
345465,786
345475,786
345485,786
345495,786
345505,786
345516,786
345526,786
345536,786
345546,786
345556,786
345566,786
345576,786
345586,786
345596,786
345606,786
345616,786
345626,786
345636,786
345646,786
345656,786
345666,786
345676,786
345687,786
345697,786
345707,786
345717,786
345728,786
345737,786
345747,786
345757,786
345767,786
345777,786
345796,785
345799,787
345808,786
345818,786
345828,786
345838,786
345848,786
345858,786
345868,786
345878,786
345888,786
345899,786
345908,786
345918,786
345928,785
345938,786
345948,786
345958,786
345968,786
345978,786
345988,786
345998,786
346008,785
346018,786
346028,785
346038,785
346048,785
346058,786
346068,786
346078,786
346088,785
346098,786
346108,785
346118,786
346128,785
346138,786
346148,785
346158,785
346168,785
346178,786
346188,785
346199,786
346209,786
346219,786
346229,786
346240,786
346249,785
346259,786
346269,786
346279,786
346289,786
346299,786
346309,786
346319,786
346329,786
346339,786
346349,786
346359,786
346369,786
346379,786
346389,786
346399,786
346409,786
346419,786
346438,785
346440,787
346450,786
346460,786
346470,786
346480,786
346490,786
346500,786
346510,786
346520,786
346530,786
346540,786
346550,786
346560,786
346570,786
346580,786
346590,786
346600,786
346610,786
346620,786
346630,786
346640,786
346650,786
346660,786
346670,786
346680,786
346690,786
346700,785
346711,786
346721,785
346731,785
346741,785
346752,785
346761,785
346771,785
346781,785
346791,784
346801,783
346811,783
346821,783
346831,783
346841,782
346851,781
346861,781
346871,780
346881,780
346891,780
346901,779
346911,779
346921,779
346931,779
346941,780
346951,780
346961,781
346971,781
346981,780
346991,780
347001,781
347011,781
347021,782
347031,782
347041,781
347052,782
347062,782
347072,781
347091,780
347094,781
347103,781
347113,782
347123,782
347133,782
347143,782
347153,781
347163,776
347173,776
347183,776
347193,775
347203,776
347213,776
347223,775
347233,774
347243,774
347253,774
347264,773
347273,772
347283,773
347293,772
347303,772
347313,772
347323,774
347333,774
347343,777
347353,780
347363,781
347373,783
347383,783
347393,784
347403,784
347413,784
347423,784
347433,784
347443,784
347453,785
347463,785
347473,784
347483,785
347493,784
347503,783
347513,782
347523,783
347533,784
347543,784
347553,784
347564,784
347574,784
347584,784
347594,784
347604,782
347614,781
347624,776
347634,774
347644,774
347654,774
347664,773
347674,773
347684,773
347703,772
347706,773
347715,773
347725,773
347735,773
347745,772
347755,773
347765,770
347776,774
347785,774
347795,777
347805,780
347815,782
347825,783
347835,784
347845,784
347855,784
347865,783
347875,783
347885,783
347895,783
347905,779
347915,779
347925,779
347935,780
347945,779
347955,779
347965,778
347975,779
347985,780
347995,781
348005,782
348015,782
348025,782
348035,782
348045,783
348055,782
348065,782
348076,783
348086,782
348096,781
348106,780
348116,781
348126,780
348136,782
348146,781
348156,781
348166,782
348176,782
348186,782
348196,781
348206,778
348216,778
348226,774
348236,775
348247,775
348257,778
348267,779
348277,780
348288,781
348297,781
348307,777
348317,779
348327,778
348337,779
348356,777
348358,778
348368,776
348378,778
348388,777
348398,777
348408,774
348418,775
348428,775
348438,778
348448,778
348459,780
348468,778
348478,776
348488,774
348498,774
348508,773
348518,774
348528,771
348538,774
348548,773
348558,775
348568,777
348578,779
348588,779
348598,780
348608,779
348618,779
348628,779
348638,779
348648,778
348658,776
348668,775
348678,776
348688,773
348698,774
348708,773
348718,775
348728,774
348738,776
348748,774
348759,776
348769,775
348779,776
348789,774
348800,775
348809,776
348819,776
348829,775
348839,776
348849,775
348859,776
348869,775
348879,776
348889,773
348899,775
348909,773
348919,775
348929,774
348939,774
348949,773
348959,774
348969,774
348988,774
348990,776
349000,776
349010,777
349020,777
349030,779
349040,780
349050,781
349060,782
349070,782
349080,780
349090,781
349100,782
349110,783
349120,783
349130,781
349140,780
349150,781
349160,781
349170,782
349180,782
349190,781
349200,778
349210,774
349220,776
349230,777
349240,778
349250,778
349260,779
349271,779
349281,777
349291,773
349301,772
349312,772
349321,773
349331,772
349341,773
349351,773
349361,773
349371,773
349381,773
349391,773
349401,774
349411,773
349421,773
349431,773
349441,774
349451,772
349461,773
349471,773
349481,773
349491,772
349501,773
349511,772
349521,773
349531,773
349541,774
349551,773
349561,773
349571,772
349581,773
349591,773
349611,773
349614,775
349623,773
349633,774
349643,773
349654,774
349663,773
349673,773
349683,772
349693,774
349703,773
349713,774
349723,773
349733,774
349743,773
349753,774
349763,774
349773,774
349783,772
349793,773
349803,772
349813,773
349824,772
349833,773
349843,772
349853,773
349863,772
349873,773
349883,772
349893,773
349903,772
349913,772
349923,772
349933,773
349943,771
349953,771
349963,772
349973,773
349983,771
349993,772
350003,771
350013,771
350023,770
350033,770
350043,770
350053,771
350063,771
350073,771
350083,771
350093,771
350103,770
350113,771
350124,770
350134,772
350144,769
350154,771
350164,771
350174,773
350184,710
350194,714
350204,714
350214,715
350224,753
350234,756
350244,754
350254,756
350273,755
350276,758
350285,754
350295,757
350305,754
350315,757
350325,754
350336,757
350345,754
350355,757
350365,754
350375,757
350385,754
350395,757
350405,754
350415,757
350425,754
350435,757
350445,754
350455,757
350465,754
350475,757
350485,754
350495,757
350505,754
350515,757
350525,754
350535,757
350545,754
350555,757
350565,754
350575,757
350585,754
350595,757
350605,754
350615,757
350625,754
350636,757
350646,754
350656,757
350666,754
350676,757
350686,754
350696,757
350706,754
350716,757
350726,754
350736,757
350746,754
350756,757
350766,754
350776,758
350786,754
350796,758
350807,754
350817,757
350827,755
350837,757
350848,755
350857,757
350867,755
350886,754
350888,756
350898,757
350908,755
350918,757
350928,755
350938,757
350948,755
350958,757
350968,755
350978,757
350988,755
350998,757
351008,755
351019,757
351028,755
351038,757
351048,755
351058,757
351068,755
351078,757
351088,755
351098,757
351108,755
351118,757
351128,755
351138,757
351148,755
351158,757
351168,755
351178,757
351188,755
351198,757
351208,755
351218,757
351228,755
351238,757
351248,755
351258,757
351268,755
351278,757
351288,755
351298,757
351308,755
351319,757
351329,755
351339,756
351349,756
351360,756
351369,755
351379,756
351389,756
351399,756
351409,755
351419,756
351429,756
351439,757
351449,756
351459,756
351469,756
351479,757
351489,756
351499,757
351509,756
351528,755
351532,757
351540,756
351550,756
351560,756
351570,757
351580,756
351590,756
351600,756
351610,757
351620,756
351630,756
351640,756
351650,757
351660,756
351670,756
351680,756
351690,756
351700,755
351710,756
351720,756
351730,756
351740,755
351750,756
351760,756
351770,757
351780,755
351790,756
351800,756
351810,757
351820,756
351831,757
351841,755
351851,757
351861,755
351872,757
351881,755
351891,757
351901,755
351911,757
351921,755
351931,757
351941,755
351951,757
351961,755
351971,757
351981,755
351991,757
352001,756
352011,757
352021,755
352031,757
352041,755
352051,757
352061,756
352071,757
352081,755
352091,757
352101,755
352111,757
352121,755
352131,757
352141,756
352160,754
352163,755
352172,757
352182,755
352192,757
352202,755
352212,758
352222,755
352232,757
352242,755
352252,758
352262,755
352272,757
352282,755
352292,757
352302,755
352312,757
352322,755
352332,757
352343,755
352353,757
352363,755
352373,758
352384,755
352393,757
352403,755
352413,758
352423,755
352433,757
352443,755
352453,758
352463,754
352473,757
352483,755
352493,758
352503,755
352513,758
352523,755
352533,758
352543,755
352553,757
352563,755
352573,758
352583,755
352593,758
352603,755
352613,758
352623,755
352633,758
352643,755
352653,758
352663,755
352673,758
352684,755
352694,758
352704,755
352714,758
352724,755
352734,758
352744,755
352754,758
352774,757
352777,758
352786,755
352796,757
352806,755
352816,757
352826,755
352836,757
352846,755
352856,757
352866,755
352876,757
352886,755
352897,757
352907,755
352917,757
352927,756
352937,756
352947,756
352957,757
352967,756
352977,756
352987,755
352997,757
353007,755
353017,756
353027,755
353037,757
353047,755
353057,756
353068,756
353078,756
353088,756
353098,756
353108,757
353118,756
353128,756
353138,756
353148,757
353158,756
353168,756
353178,756
353188,757
353198,756
353208,756
353218,756
353228,757
353239,756
353249,756
353259,756
353269,757
353280,756
353289,756
353299,756
353309,757
353319,756
353329,756
353339,756
353349,757
353359,756
353369,756
353379,756
353389,757
353399,756
353409,756
353419,756
353438,755
353441,755
353451,757
353460,756
353470,757
353480,755
353490,757
353500,756
353519,755
353521,755
353531,757
353541,755
353551,757
353561,755
353571,757
353581,755
353591,757
353601,755
353611,757
353622,755
353631,757
353641,755
353651,757
353661,755
353671,757
353681,755
353691,757
353701,755
353711,757
353721,755
353731,757
353741,755
353751,757
353761,755
353771,757
353781,755
353792,757
353801,755
353811,757
353821,755
353831,758
353841,755
353851,757
353861,755
353871,757
353881,755
353891,757
353901,755
353911,758
353921,755
353931,758
353941,755
353951,757
353961,755
353971,755
353981,753
353991,755
354001,753
354011,755
354021,753
354031,755
354041,753
354051,755
354061,753
354071,756
354081,755
354101,754
354104,755
354113,757
354123,755
354134,757
354143,754
354153,756
354163,754
354173,755
354183,753
354193,756
354203,754
354213,756
354223,754
354233,756
354243,754
354253,756
354263,754
354273,756
354283,754
354293,756
354304,754
354313,756
354323,754
354333,756
354343,754
354353,756
354363,754
354373,756
354383,754
354393,756
354403,754
354413,756
354423,754
354433,756
354443,754
354453,756
354463,754
354473,756
354483,754
354493,756
354503,754
354513,756
354523,754
354533,756
354543,755
354553,756
354563,754
354573,756
354583,755
354593,756
354604,755
354614,756
354624,755
354634,756
354644,755
354654,756
354664,755
354674,756
354684,755
354694,756
354704,755
354714,756
354724,755
354734,756
354744,755
354754,756
354764,755
354775,755
354785,755
354795,755
354805,754
354816,754
354825,754
354835,755
354845,755
354855,753
354874,753
354877,753
354886,755
354896,754
354906,755
354916,754
354926,755
354936,754
354946,755
354956,754
354966,755
354976,754
354987,755
354996,754
355006,755
355016,754
355026,755
355036,754
355046,755
355056,754
355066,755
355076,754
355086,755
355096,754
355106,755
355116,754
355126,755
355136,755
355146,755
355156,754
355166,755
355176,755
355186,755
355196,754
355206,755
355216,754
355226,755
355236,754
355246,755
355256,755
355266,755
355276,754
355287,755
355297,754
355307,756
355317,754
355328,756
355337,754
355347,756
355357,754
355367,756
355377,755
355387,756
355397,754
355417,753
355420,754
355429,756
355439,754
355449,756
355459,754
355469,756
355479,754
355489,756
355500,754
355510,756
355520,754
355530,756
355540,754
355550,756
355560,754
355570,756
355580,754
355590,774
355600,763
355610,766
355620,766
355630,769
355640,768
355650,770
355660,770
355671,771
355681,772
355691,774
355701,776
355712,778
355721,780
355731,780
355741,781
355751,781
355761,781
355771,781
355781,782
355791,781
355801,782
355811,781
355821,782
355831,781
355841,782
355851,781
355861,782
355871,781
355881,782
355891,781
355901,782
355911,781
355921,782
355931,781
355941,782
355951,782
355961,782
355971,781
355981,782
355991,782
356001,782
356012,782
356022,782
356032,782
356042,782
356052,782
356062,782
356072,782
356082,782
356102,781
356105,784
356114,782
356124,783
356134,782
356144,783
356154,782
356164,782
356184,781
356186,783
356196,783
356206,783
356216,782
356226,783
356236,782
356246,783
356256,783
356267,783
356276,783
356286,783
356296,783
356306,783
356316,783
356326,782
356336,782
356346,783
356356,783
356366,783
356376,783
356386,783
356396,783
356406,783
356416,783
356426,783
356436,783
356446,783
356456,783
356466,783
356476,783
356486,783
356496,783
356506,783
356516,783
356526,783
356536,781
356546,780
356556,777
356567,774
356577,771
356587,772
356597,770
356608,772
356617,771
356627,772
356637,771
356647,772
356657,770
356667,771
356677,770
356687,772
356697,770
356707,771
356717,769
356727,771
356746,770
356749,772
356758,771
356768,772
356779,769
356788,771
356798,770
356808,771
356818,770
356828,771
356838,770
356848,771
356858,770
356868,771
356878,770
356888,771
356898,769
356908,771
356918,769
356928,771
356938,770
356948,771
356958,769
356968,771
356978,770
356988,770
356998,769
357008,770
357018,769
357028,770
357038,769
357048,771
357058,769
357068,771
357079,770
357089,772
357099,770
357109,771
357120,770
357129,771
357139,769
357149,771
357159,769
357169,771
357179,769
357189,770
357199,770
357209,771
357219,769
357229,770
357239,770
357249,772
357259,769
357269,770
357279,769
357289,770
357299,769
357309,771
357319,769
357329,770
357339,770
357349,771
357359,770
357369,771
357379,770
357389,771
357399,770
357409,770
357420,769
357430,770
357440,769
357450,771
357460,770
357470,771
357480,770
357490,771
357510,769
357513,770
357522,770
357532,769
357542,770
357552,770
357562,770
357572,770
357582,771
357592,770
357602,770
357612,770
357622,770
357633,770
357643,770
357653,769
357663,770
357673,770
357683,770
357693,769
357703,770
357713,769
357723,770
357733,769
357743,770
357753,768
357763,768
357773,769
357783,770
357793,769
357804,770
357814,769
357824,770
357834,768
357844,771
357854,768
357864,770
357874,769
357884,770
357894,769
357904,770
357914,768
357924,770
357934,769
357944,770
357954,769
357964,771
357975,769
357985,771
357995,769
358005,770
358016,768
358025,770
358035,768
358054,768
358057,769
358066,767
358076,766
358086,770
358096,762
358106,767
358116,766
358126,768
358136,767
358146,767
358156,768
358166,770
358176,768
358187,770
358196,769
358206,770
358216,708
358226,712
358236,712
358246,752
358256,752
358266,756
358276,753
358286,756
358296,753
358306,756
358316,754
358326,756
358336,754
358346,756
358356,754
358366,756
358376,754
358386,756
358396,754
358406,756
358416,754
358426,757
358436,754
358446,757
358456,754
358466,757
358476,754
358487,757
358497,754
358507,757
358517,755
358528,757
358537,754
358547,757
358557,755
358567,757
358577,755
358587,757
358597,755
358607,757
358617,755
358636,754
358639,756
358648,757
358658,755
358668,757
358678,755
358688,757
358699,755
358708,757
358718,755
358728,757
358738,755
358748,757
358758,755
358768,757
358778,755
358788,757
358798,755
358808,757
358818,755
358828,757
358838,755
358848,757
358858,755
358868,757
358878,755
358888,757
358898,755
358908,757
358918,755
358928,757
358938,755
358948,757
358958,755
358968,757
358978,755
358988,757
358999,755
359009,757
359019,755
359029,756
359040,756
359049,757
359059,756
359069,757
359079,756
359089,757
359099,756
359109,756
359119,756
359129,757
359139,756
359149,757
359159,756
359169,757
359179,756
359189,757
359199,756
359209,757
359219,756
359229,757
359239,756
359249,757
359259,756
359278,755
359280,759
359290,756
359300,757
359310,756
359320,757
359330,756
359340,757
359350,756
359360,757
359370,756
359380,757
359390,756
359400,757
359410,756
359420,757
359430,756
359440,757
359450,756
359460,757
359470,756
359480,757
359490,756
359500,757
359511,755
359521,757
359531,756
359541,757
359552,755
359561,757
359571,756
359581,757
359591,755
359601,757
359611,756
359621,757
359631,755
359641,757
359651,756
359661,757
359671,755
359681,757
359691,756
359701,757
359711,755
359721,757
359731,756
359741,757
359751,755
359761,758
359771,756
359781,757
359791,755
359801,757
359811,756
359821,757
359831,756
359841,758
359852,755
359862,758
359872,755
359882,758
359892,755
359902,758
359921,757
359923,759
359933,755
359943,758
359953,755
359963,758
359973,755
359983,758
359993,755
360003,758
360013,755
360023,758
360033,755
360043,758
360053,755
360064,758
360073,755
360083,758
360093,755
360103,758
360113,755
360123,758
360133,755
360143,758
360153,755
360163,758
360173,755
360183,758
360193,755
360203,758
360213,755
360223,758
360233,755
360243,758
360253,755
360263,758
360273,755
360283,758
360293,755
360303,758
360313,755
360323,758
360333,755
360343,758
360353,755
360364,758
360374,755
360384,758
360394,755
360404,757
360414,755
360424,758
360434,755
360444,757
360454,755
360464,758
360474,755
360484,758
360494,755
360504,758
360514,755
360524,758
360535,756
360545,758
360564,757
360567,757
360577,756
360587,757
360597,757
360607,757
360617,757
360627,757
360637,756
360647,756
360657,757
360667,757
360677,756
360687,756
360697,757
360707,757
360717,756
360727,756
360737,757
360748,756
360758,757
360768,756
360778,757
360788,756
360798,757
360808,756
360818,757
360828,756
360838,757
360848,756
360858,757
360868,756
360878,757
360888,756
360898,757
360908,756
360919,757
360929,756
360939,758
360949,756
360960,758
360969,756
360979,758
360989,756
360999,758
361009,756
361019,758
361029,756
361039,758
361049,756
361059,757
361069,756
361079,758
361089,756
361099,758
361109,756
361119,758
361129,756
361139,758
361149,756
361159,758
361169,756
361188,755
361190,756
361200,758
361210,755
361220,758
361230,756
361240,758
361250,756
361260,758
361270,756
361280,758
361290,755
361300,758
361310,755
361320,758
361330,755
361340,758
361350,755
361360,758
361370,755
361380,758
361390,755
361400,758
361410,755
361420,758
361431,755
361441,758
361451,755
361461,758
361472,755
361481,758
361491,755
361501,758
361511,755
361521,758
361531,755
361541,758
361551,755
361561,758
361571,755
361581,758
361591,755
361601,758
361611,755
361621,758
361631,755
361641,758
361651,755
361661,758
361671,755
361681,758
361691,755
361701,758
361711,755
361721,758
361731,755
361741,758
361751,755
361761,758
361772,756
361782,758
361792,756
361802,758
361822,757
361825,757
361834,756
361844,758
361854,756
361864,757
361874,756
361884,757
361894,756
361904,758
361914,756
361924,758
361934,756
361944,758
361954,756
361964,757
361974,756
361985,757
361995,756
362005,757
362015,757
362025,756
362035,756
362045,757
362055,757
362065,756
362075,756
362085,757
362095,757
362105,756
362115,756
362125,757
362135,757
362145,756
362156,757
362166,756
362176,757
362186,756
362196,757
362206,756
362216,757
362226,756
362236,757
362246,756
362256,757
362266,756
362276,757
362286,756
362296,757
362306,756
362316,757
362327,756
362337,758
362347,756
362357,758
362368,756
362377,758
362387,756
362397,758
362407,756
362417,758
362427,756
362437,758
362447,756
362466,755
362468,756
362478,758
362488,755
362498,758
362508,756
362518,758
362528,755
362539,759
362548,756
362558,758
362568,755
362578,758
362588,755
362598,758
362608,755
362618,758
362628,755
362638,758
362648,755
362658,758
362668,755
362678,758
362688,755
362698,758
362708,755
362718,758
362728,755
362738,758
362748,755
362758,758
362768,755
362778,758
362788,755
362798,758
362808,755
362818,758
362828,755
362839,758
362849,755
362859,758
362869,755
362880,758
362889,755
362899,758
362909,755
362919,758
362929,755
362939,758
362949,755
362959,758
362969,755
362979,758
362989,755
362999,758
363009,755
363019,758
363029,755
363039,758
363049,755
363059,758
363069,756
363079,758
363099,757
363102,758
363111,756
363121,758
363131,756
363141,758
363151,756
363161,758
363171,756
363181,758
363191,756
363201,758
363211,756
363222,758
363231,756
363241,758
363251,756
363261,758
363271,756
363281,758
363291,756
363301,757
363311,756
363321,758
363331,756
363341,758
363351,756
363361,758
363371,756
363381,757
363392,756
363401,758
363411,756
363421,758
363431,756
363441,758
363451,756
363461,757
363471,756
363481,758
363491,756
363501,757
363511,756
363521,758
363531,756
363541,758
363551,756
363561,757
363571,756
363581,757
363591,756
363601,757
363611,756
363621,758
363631,756
363641,758
363651,756
363661,758
363671,756
363681,758
363692,757
363702,757
363721,756
363724,757
363734,757
363743,757
363753,758
363763,757
363773,758
363783,756
363793,757
363803,757
363813,758
363823,757
363833,757
363843,757
363853,757
363863,756
363873,757
363883,756
363893,757
363904,756
363913,757
363923,756
363933,757
363943,756
363953,757
363963,756
363973,757
363983,756
363993,757
364003,756
364013,757
364023,756
364033,757
364043,756
364053,758
364063,756
364073,758
364083,756
364093,757
364103,756
364113,758
364123,757
364133,757
364143,756
364153,758
364163,756
364173,757
364183,756
364193,757
364204,756
364214,758
364224,756
364234,758
364244,756
364254,758
364264,756
364274,758
364284,756
364294,758
364304,756
364314,758
364324,756
364334,758
364344,756
364354,758
364364,756
364375,758
364385,755
364395,758
364405,756
364416,758
364425,756
364435,758
364445,756
364455,758
364465,756
364475,758
364485,755
364495,758
364505,756
364515,758
364525,755
364535,758
364545,755
364555,758
364565,755
364575,758
364585,755
364595,758
364605,755
364615,758
364625,755
364635,758
364645,755
364655,758
364665,755
364675,758
364685,755
364695,758
364705,755
364716,758
364726,755
364736,758
364746,756
364756,758
364766,755
364776,758
364786,756
364796,758
364806,755
364816,758
364826,756
364836,758
364846,755
364856,758
364866,756
364876,758
364887,756
364897,758
364907,756
364917,758
364928,756
364937,758
364947,756
364957,758
364977,757
364979,758
364989,756
364999,757
365009,757
365019,758
365029,757
365039,757
365049,757
365059,758
365069,757
365079,757
365089,757
365100,757
365110,757
365120,756
365130,757
365140,756
365150,757
365160,756
365170,757
365180,756
365190,757
365200,756
365210,757
365220,757
365230,757
365240,756
365250,757
365260,756
365271,757
365281,756
365291,757
365301,756
365312,758
365321,756
365331,757
365341,756
365351,758
365361,756
365371,757
365381,756
365391,758
365401,756
365411,757
365421,756
365431,758
365441,756
365451,757
365461,756
365471,758
365481,756
365491,757
365501,756
365511,758
365521,756
365531,757
365541,756
365551,758
365561,756
365571,757
365581,756
365591,758
365601,756
365621,755
365624,756
365633,758
365643,756
365654,758
365663,756
365673,758
365683,756
365693,758
365703,756
365713,758
365723,755
365733,758
365743,755
365753,758
365763,755
365773,758
365783,755
365793,758
365803,755
365813,758
365824,755
365833,758
365843,755
365853,758
365863,755
365873,758
365883,755
365893,758
365903,755
365913,758
365923,755
365933,758
365943,755
365953,758
365963,755
365973,758
365983,755
365993,758
366003,755
366013,758
366023,755
366033,758
366043,755
366053,758
366063,755
366073,758
366083,755
366093,758
366103,755
366113,758
366124,755
366134,758
366144,756
366154,758
366164,756
366174,758
366184,756
366194,758
